bill_no,goods_no,qty,process_type,create_time,deadline_time,band
5180816632502830 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632502920 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503010 ,15540,3,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503060 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503210 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503270 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503350 ,14484,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503410 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503450 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503450 ,17198,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503480 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503510 ,13925,20,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632503520 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503610 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503670 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503740 ,11958,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632503760 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503850 ,14293,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632503910 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632503990 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504000 ,17325,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632504020 ,11273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504050 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504060 ,19504,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504070 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504100 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504120 ,11273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504140 ,14277,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504140 ,17222,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504160 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504190 ,11102,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504190 ,12013,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632504200 ,16645,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504210 ,14429,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504240 ,11221,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504290 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504300 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632504330 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504390 ,17962,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504420 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504440 ,17984,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632504460 ,16804,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632504470 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504490 ,15928,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632504490 ,19671,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632504560 ,18921,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632504580 ,20112,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632504590 ,19671,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632504650 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504890 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504900 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504930 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504960 ,14318,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504970 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632504970 ,14627,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632505020 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600010 ,15264,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600060 ,18895,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632600140 ,14273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600140 ,16022,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632600220 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600260 ,16505,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600270 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600300 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600310 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600320 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600400 ,14920,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632600420 ,14624,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632600430 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600480 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600500 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600500 ,20111,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632600510 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600520 ,18473,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632600540 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600550 ,18050,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600550 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600560 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600570 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600580 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600610 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600680 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600720 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600770 ,16462,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632600810 ,18636,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632600840 ,14548,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600870 ,16350,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632600900 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601070 ,17542,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632601300 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601400 ,14715,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601450 ,18304,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632601570 ,16022,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632601580 ,17811,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632601580 ,15366,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601840 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601910 ,13385,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601910 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601970 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632601990 ,16406,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632601990 ,17542,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602060 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602100 ,18896,3,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602200 ,18444,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602200 ,18647,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632602200 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602220 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602290 ,18315,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602330 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602340 ,11855,4,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602480 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602520 ,19671,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632602520 ,19675,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632602600 ,19671,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632602730 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602810 ,13674,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602810 ,16773,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602810 ,17178,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602860 ,15636,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632602900 ,15061,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632602930 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632602970 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603070 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603100 ,15756,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603220 ,11102,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603250 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603290 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603370 ,14273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603370 ,15703,10,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632603500 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603540 ,19867,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603690 ,17236,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603730 ,16350,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603830 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632603860 ,18637,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632603930 ,14927,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604110 ,18896,3,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604160 ,18704,6,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604220 ,19867,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604320 ,14684,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604360 ,15912,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604390 ,17140,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604530 ,14650,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604550 ,15541,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604590 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604600 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604670 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604690 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604750 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604810 ,18896,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632604850 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604900 ,15291,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604910 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632604930 ,16198,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605010 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605110 ,18407,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632605110 ,14548,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605130 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605170 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605210 ,11271,3,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605290 ,18566,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605320 ,16631,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632605420 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605460 ,14920,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632605460 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605480 ,18057,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632605480 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605530 ,17076,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632605570 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605630 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605700 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605830 ,20110,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632605830 ,17533,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605830 ,18642,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605870 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605880 ,14767,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632605900 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632605930 ,15608,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632605950 ,15878,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632606020 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606070 ,19450,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632606110 ,17963,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606120 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606260 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606340 ,12078,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632606340 ,15077,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632606390 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606420 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632606450 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606530 ,17533,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606530 ,18970,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606720 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606840 ,18642,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606860 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606950 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632606970 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607020 ,18275,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632607030 ,11271,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607030 ,21034,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607050 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607110 ,13031,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607130 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607180 ,13031,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607240 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607260 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607320 ,14787,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607320 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607330 ,16585,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607360 ,15923,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607380 ,11221,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607380 ,19360,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607410 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607410 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607420 ,11999,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607430 ,15653,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607630 ,17141,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607650 ,17636,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607680 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607680 ,18638,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607710 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607730 ,18637,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607850 ,14293,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632607890 ,14720,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607900 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607930 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632607980 ,12894,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632608010 ,14271,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632608010 ,16646,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632608130 ,18316,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608130 ,18638,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608260 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608350 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608370 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608370 ,16863,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632608400 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608420 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608460 ,18642,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608460 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608480 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608480 ,19360,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608500 ,17541,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632608510 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608540 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608570 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632608590 ,18637,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632608640 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632608650 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700020 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700030 ,16190,2,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632700040 ,18496,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700050 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700060 ,18051,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700090 ,14273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700090 ,17246,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632700100 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700120 ,11274,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632700140 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700260 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700310 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700320 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700340 ,19671,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632700400 ,14720,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700420 ,17247,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632700440 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632700450 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700460 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700460 ,20112,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632700530 ,16471,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632700610 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700610 ,18853,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632700650 ,16505,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700650 ,18444,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700660 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700770 ,18444,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632700990 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701010 ,17132,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701020 ,13031,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701020 ,14273,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701030 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701050 ,18507,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632701110 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701250 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701310 ,15912,6,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701390 ,11855,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701390 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701480 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701540 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701690 ,16646,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632701730 ,13178,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701760 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701820 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701910 ,16646,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632701930 ,16252,5,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632701930 ,18315,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632702080 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702160 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702180 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702320 ,20111,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632702330 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702440 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702460 ,14787,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632702480 ,15283,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632702480 ,17915,1,1,2018/8/16 0:00,2018/8/16 23:59,B
5180816632702540 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632702580 ,18701,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702580 ,19675,1,1,2018/8/16 0:00,2018/8/16 23:59,C
5180816632702590 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702640 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702660 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702680 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702700 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702750 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702920 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632702940 ,11274,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632702950 ,15923,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703220 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703260 ,14429,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703290 ,17533,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703300 ,11102,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703310 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703330 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703350 ,18123,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632703450 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703470 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703480 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703520 ,14293,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632703560 ,17198,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703570 ,13677,3,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703630 ,14718,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632703640 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703680 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703690 ,15286,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703700 ,18881,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632703760 ,16024,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632703770 ,15829,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632703780 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703810 ,15912,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703830 ,14274,2,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632703830 ,18566,1,1,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704040 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704060 ,17769,1,0,2018/8/16 0:00,2018/8/16 23:59,C
5180816632704070 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704080 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704120 ,18970,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704160 ,17242,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632704210 ,18701,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704240 ,18495,1,0,2018/8/16 0:00,2018/8/16 23:59,B
5180816632704260 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
5180816632704280 ,14274,1,0,2018/8/16 0:00,2018/8/16 23:59,A
